step,total,seconds_per_merge,affected,freq
7874,31743,0.09852216748768472,277,58700.0
7875,31743,0.09852216748768472,11,58700.0
7876,31743,0.09852216748768472,978,58700.0
7877,31743,0.09852216748768472,205,58700.0
7878,31743,0.06662225183211193,194,58700.0
7879,31743,0.06662225183211193,347,58700.0
7880,31743,0.06988120195667365,3,58700.0
7881,31743,0.06988120195667365,847,58700.0
7882,31743,0.06988120195667365,51,58600.0
7883,31743,0.08130081300813008,15,58600.0
7884,31743,0.08130081300813008,5,58600.0
7885,31743,0.09940357852882703,74,58600.0
7886,31743,0.09940357852882703,2523,58600.0
7887,31743,0.1145475372279496,18,58600.0
7888,31743,0.1145475372279496,372,58500.0
7889,31743,0.14285714285714285,2087,58500.0
7890,31743,0.14064697609001406,66,58500.0
7891,31743,0.13531799729364005,206,58500.0
7892,31743,0.13531799729364005,9,58500.0
7893,31743,0.13531799729364005,53,58500.0
7894,31743,0.13531799729364005,24,58400.0
7895,31743,0.12033694344163658,7,58400.0
7896,31743,0.12033694344163658,600,58400.0
7897,31743,0.12062726176115804,3,58400.0
7898,31743,0.12062726176115804,7,58400.0
7899,31743,0.111731843575419,129,58400.0
7900,31743,0.111731843575419,4,58400.0
7901,31743,0.111731843575419,33,58300.0
7902,31743,0.111731843575419,8,58300.0
7903,31743,0.111731843575419,441,58300.0
7904,31743,0.07905138339920949,869,58300.0
7905,31743,0.07905138339920949,53,58300.0
7906,31743,0.09560229445506692,516,58300.0
7907,31743,0.09560229445506692,342,58200.0
7908,31743,0.0931098696461825,77,58200.0
7909,31743,0.0931098696461825,7,58200.0
7910,31743,0.0931098696461825,190,58200.0
7911,31743,0.0931098696461825,24,58200.0
7912,31743,0.0931098696461825,51,58200.0
7913,31743,0.07401924500370097,806,58200.0
7914,31743,0.07401924500370097,306,58200.0
7915,31743,0.09737098344693282,1495,58200.0
7916,31743,0.09737098344693282,463,58100.0
7917,31743,0.0975609756097561,5,58100.0
7918,31743,0.0975609756097561,19,58100.0
7919,31743,0.0975609756097561,294,58100.0
7920,31743,0.08143322475570033,1321,58100.0
7921,31743,0.08143322475570033,9,58100.0
7922,31743,0.07770007770007771,9,58100.0
7923,31743,0.07770007770007771,1769,58100.0
7924,31743,0.07770007770007771,8,58100.0
7925,31743,0.0856898029134533,2183,58100.0
7926,31743,0.0856898029134533,2911,58100.0
7927,31743,0.11682242990654206,4747,58000.0
7928,31743,0.11682242990654206,766,58000.0
7929,31743,0.1524390243902439,19,58000.0
7930,31743,0.14513788098693758,298,58000.0
7931,31743,0.14513788098693758,6,58000.0
7932,31743,0.14513788098693758,781,58000.0
7933,31743,0.10101010101010101,25,58000.0
7934,31743,0.10101010101010101,662,58000.0
7935,31743,0.10101010101010101,5,58000.0
7936,31743,0.0819672131147541,5,58000.0
7937,31743,0.0819672131147541,864,58000.0
7938,31743,0.08460236886632826,1592,57900.0
7939,31743,0.08460236886632826,1092,57900.0
7940,31743,0.07680491551459294,1269,57900.0
7941,31743,0.07680491551459294,1655,57900.0
7942,31743,0.08849557522123894,544,57900.0
7943,31743,0.08849557522123894,14,57900.0
7944,31743,0.07930214115781127,131,57900.0
7945,31743,0.07930214115781127,256,57900.0
7946,31743,0.07407407407407407,2027,57900.0
7947,31743,0.07407407407407407,1715,57900.0
7948,31743,0.07776049766718507,951,57900.0
7949,31743,0.07776049766718507,304,57900.0
7950,31743,0.09345794392523366,4,57900.0
7951,31743,0.09345794392523366,76,57900.0
7952,31743,0.08703220191470844,398,57800.0
7953,31743,0.08703220191470844,170,57800.0
7954,31743,0.14556040756914118,1827,57800.0
7955,31743,0.14556040756914118,31,57800.0
7956,31743,0.12033694344163658,47,57700.0
7957,31743,0.12033694344163658,100,57700.0
7958,31743,0.12033694344163658,7,57700.0
7959,31743,0.12033694344163658,9,57700.0
7960,31743,0.12033694344163658,116,57700.0
7961,31743,0.07326007326007326,1171,57700.0
7962,31743,0.07326007326007326,6,57700.0
7963,31743,0.07326007326007326,108,57700.0
7964,31743,0.061274509803921566,12,57700.0
7965,31743,0.061274509803921566,4,57700.0
7966,31743,0.061274509803921566,5520,57700.0
7967,31743,0.07429420505200594,61,57700.0
7968,31743,0.07429420505200594,275,57700.0
7969,31743,0.07429420505200594,20,57700.0
7970,31743,0.07429420505200594,2,57700.0
7971,31743,0.07429420505200594,522,57700.0
7972,31743,0.07429420505200594,17,57700.0
7973,31743,0.06134969325153374,613,57600.0
7974,31743,0.06134969325153374,13,57600.0
7975,31743,0.0671591672263264,112,57600.0
7976,31743,0.0671591672263264,4,57600.0
7977,31743,0.07363770250368189,361,57600.0
7978,31743,0.07363770250368189,12,57600.0
7979,31743,0.0749063670411985,103,57600.0
7980,31743,0.0749063670411985,1772,57600.0
7981,31743,0.07358351729212656,85,57600.0
7982,31743,0.07358351729212656,24,57600.0
7983,31743,0.07358351729212656,458,57500.0
7984,31743,0.08904719501335707,155,57500.0
7985,31743,0.08904719501335707,159,57500.0
7986,31743,0.09813542688910697,88,57500.0
7987,31743,0.09813542688910697,3583,57500.0
7988,31743,0.10649627263045792,145,57500.0
7989,31743,0.10649627263045792,227,57400.0
7990,31743,0.0946073793755913,191,57400.0
7991,31743,0.0946073793755913,25,57400.0
7992,31743,0.0946073793755913,51,57400.0
7993,31743,0.07722007722007722,4,57400.0
7994,31743,0.07722007722007722,11,57400.0
7995,31743,0.08912655971479501,17,57400.0
7996,31743,0.08912655971479501,23,57400.0
7997,31743,0.08912655971479501,711,57400.0
7998,31743,0.0827129859387924,15,57400.0
7999,31743,0.0827129859387924,62,57400.0
8000,31743,0.0755287009063444,436,57400.0
8001,31743,0.0755287009063444,934,57300.0
8002,31743,0.07570022710068129,67,57300.0
8003,31743,0.07570022710068129,21,57300.0
8004,31743,0.07122507122507123,7,57300.0
8005,31743,0.07122507122507123,1302,57300.0
8006,31743,0.09891196834817013,24,57200.0
8007,31743,0.09891196834817013,58,57200.0
8008,31743,0.11001100110011001,164,57200.0
8009,31743,0.11001100110011001,1241,57200.0
8010,31743,0.12180267965895249,59,57200.0
8011,31743,0.12180267965895249,8,57200.0
8012,31743,0.11402508551881414,3,57200.0
8013,31743,0.11402508551881414,15,57200.0
8014,31743,0.10319917440660475,5,57100.0
8015,31743,0.10319917440660475,1598,57100.0
8016,31743,0.0945179584120983,31,57100.0
8017,31743,0.0945179584120983,5,57100.0
8018,31743,0.08298755186721991,1307,57100.0
8019,31743,0.08298755186721991,14,57100.0
8020,31743,0.09425070688030161,572,57100.0
8021,31743,0.09425070688030161,33,57100.0
8022,31743,0.10695187165775401,26,57000.0
8023,31743,0.10695187165775401,10,57000.0
8024,31743,0.10695187165775401,54,57000.0
8025,31743,0.08944543828264759,51,57000.0
8026,31743,0.08944543828264759,84,57000.0
8027,31743,0.09569377990430622,162,57000.0
8028,31743,0.09569377990430622,8,57000.0
8029,31743,0.10482180293501049,179,56900.0
8030,31743,0.10482180293501049,65,56900.0
8031,31743,0.11933174224343675,18,56900.0
8032,31743,0.11933174224343675,54,56900.0
8033,31743,0.11933174224343675,10,56900.0
8034,31743,0.09372071227741331,526,56900.0
8035,31743,0.09372071227741331,26,56900.0
8036,31743,0.08741258741258742,5,56900.0
8037,31743,0.08741258741258742,8,56900.0
8038,31743,0.08741258741258742,464,56900.0
8039,31743,0.08741258741258742,117,56900.0
8040,31743,0.06289308176100629,80,56800.0
8041,31743,0.06289308176100629,2602,56800.0
8042,31743,0.09541984732824427,820,56800.0
8043,31743,0.09541984732824427,249,56800.0
8044,31743,0.09541984732824427,50,56800.0
8045,31743,0.07727975270479134,4,56800.0
8046,31743,0.07727975270479134,13,56800.0
8047,31743,0.07727975270479134,5,56800.0
8048,31743,0.07727975270479134,31,56700.0
8049,31743,0.06222775357809583,14,56700.0
8050,31743,0.06222775357809583,1349,56700.0
8051,31743,0.06222775357809583,13,56700.0
8052,31743,0.07272727272727272,648,56700.0
8053,31743,0.07272727272727272,72,56700.0
8054,31743,0.07272727272727272,34,56700.0
8055,31743,0.06134969325153374,1832,56700.0
8056,31743,0.06134969325153374,77,56700.0
8057,31743,0.06134969325153374,330,56700.0
8058,31743,0.06142506142506142,75,56700.0
8059,31743,0.06142506142506142,60,56600.0
8060,31743,0.06142506142506142,79,56600.0
8061,31743,0.06142506142506142,44,56600.0
8062,31743,0.06142506142506142,12,56600.0
8063,31743,0.052056220718375845,43,56600.0
8064,31743,0.052056220718375845,13,56600.0
8065,31743,0.052056220718375845,58,56600.0
8066,31743,0.052056220718375845,372,56600.0
8067,31743,0.06226650062266501,15,56600.0
8068,31743,0.06226650062266501,1158,56500.0
8069,31743,0.06644518272425248,197,56500.0
8070,31743,0.06644518272425248,3067,56500.0
8071,31743,0.06353240152477764,7,56500.0
8072,31743,0.06353240152477764,418,56500.0
8073,31743,0.06365372374283895,1393,56500.0
8074,31743,0.06365372374283895,23,56500.0
8075,31743,0.06365372374283895,1150,56500.0
8076,31743,0.058105752469494475,1202,56500.0
8077,31743,0.058105752469494475,58,56500.0
8078,31743,0.05998800239952009,13,56500.0
8079,31743,0.05998800239952009,161,56500.0
8080,31743,0.05998800239952009,194,56500.0
8081,31743,0.05998800239952009,45,56500.0
8082,31743,0.05998800239952009,34,56400.0
8083,31743,0.05497526113249038,3290,56400.0
8084,31743,0.05497526113249038,269,56400.0
8085,31743,0.08726003490401396,647,56400.0
8086,31743,0.08726003490401396,1117,56400.0
8087,31743,0.09615384615384615,14,56400.0
8088,31743,0.09615384615384615,16,56400.0
8089,31743,0.09107468123861566,5,56400.0
8090,31743,0.09107468123861566,173,56400.0
8091,31743,0.08203445447087777,213,56300.0
8092,31743,0.08203445447087777,689,56300.0
8093,31743,0.09505703422053233,54,56300.0
8094,31743,0.09505703422053233,6,56300.0
8095,31743,0.08340283569641367,24,56300.0
8096,31743,0.08340283569641367,78,56300.0
8097,31743,0.08340283569641367,2022,56300.0
8098,31743,0.06531678641410843,38,56300.0
8099,31743,0.06531678641410843,3,56300.0
8100,31743,0.06531678641410843,281,56300.0
8101,31743,0.061919504643962855,40,56300.0
8102,31743,0.061919504643962855,3067,56300.0
8103,31743,0.061919504643962855,127,56200.0
8104,31743,0.06090133982947624,492,56200.0
8105,31743,0.06090133982947624,8,56200.0
8106,31743,0.06090133982947624,5,56200.0
8107,31743,0.06090133982947624,8,56200.0
8108,31743,0.052576235541535225,7,56200.0
8109,31743,0.052576235541535225,1504,56200.0
8110,31743,0.052576235541535225,52,56200.0
8111,31743,0.06195786864931846,33,56200.0
8112,31743,0.06195786864931846,6,56200.0
8113,31743,0.07047216349541931,77,56200.0
8114,31743,0.07047216349541931,13,56200.0
8115,31743,0.0700280112044818,32,56100.0
8116,31743,0.0700280112044818,16,56100.0
8117,31743,0.0700280112044818,2112,56100.0
8118,31743,0.0744047619047619,14,56100.0
8119,31743,0.0744047619047619,49,56100.0
8120,31743,0.07451564828614009,4475,56100.0
8121,31743,0.07451564828614009,390,56100.0
8122,31743,0.09082652134423251,39,56100.0
8123,31743,0.09082652134423251,13,56000.0
8124,31743,0.1016260162601626,75,56000.0
8125,31743,0.1016260162601626,2,56000.0
8126,31743,0.1016260162601626,147,56000.0
8127,31743,0.1016260162601626,50,56000.0
8128,31743,0.06877579092159561,946,56000.0
8129,31743,0.06877579092159561,14,56000.0
8130,31743,0.06877579092159561,37,56000.0
8131,31743,0.07513148009015777,325,56000.0
8132,31743,0.07513148009015777,39,55900.0
8133,31743,0.09689922480620154,12,55900.0
8134,31743,0.09689922480620154,19,55900.0
8135,31743,0.09689922480620154,36,55900.0
8136,31743,0.09596928982725528,566,55900.0
8137,31743,0.09596928982725528,11,55900.0
8138,31743,0.09596928982725528,2631,55900.0
8139,31743,0.08123476848090982,36,55900.0
8140,31743,0.08123476848090982,312,55900.0
8141,31743,0.08123476848090982,118,55900.0
8142,31743,0.07204610951008646,51,55900.0
8143,31743,0.07204610951008646,40,55900.0
8144,31743,0.07204610951008646,6,55800.0
8145,31743,0.08417508417508417,57,55800.0
8146,31743,0.08417508417508417,5,55800.0
8147,31743,0.08417508417508417,6,55800.0
8148,31743,0.08417508417508417,91,55800.0
8149,31743,0.08417508417508417,435,55800.0
8150,31743,0.06501950585175552,7,55800.0
8151,31743,0.06501950585175552,6,55800.0
8152,31743,0.06377551020408163,507,55800.0
8153,31743,0.06377551020408163,303,55800.0
8154,31743,0.062150403977625855,12,55800.0
8155,31743,0.062150403977625855,49,55700.0
8156,31743,0.06688963210702341,46,55700.0
8157,31743,0.06688963210702341,7,55700.0
8158,31743,0.07627765064836003,5,55700.0
8159,31743,0.07627765064836003,10,55700.0
8160,31743,0.07496251874062969,493,55700.0
8161,31743,0.07496251874062969,207,55700.0
8162,31743,0.07496251874062969,424,55700.0
8163,31743,0.06222775357809583,4,55600.0
8164,31743,0.06222775357809583,54,55600.0
8165,31743,0.0681663258350375,12,55600.0
8166,31743,0.0681663258350375,6,55600.0
8167,31743,0.08688097306689835,3,55600.0
8168,31743,0.08688097306689835,27,55600.0
8169,31743,0.10718113612004287,4,55500.0
8170,31743,0.10718113612004287,684,55500.0
8171,31743,0.09216589861751152,46,55500.0
8172,31743,0.09216589861751152,16,55500.0
8173,31743,0.09216589861751152,11,55500.0
8174,31743,0.07751937984496124,47,55500.0
8175,31743,0.07751937984496124,5,55500.0
8176,31743,0.09074410163339383,859,55500.0
8177,31743,0.09074410163339383,127,55500.0
8178,31743,0.08097165991902834,284,55500.0
8179,31743,0.08097165991902834,1397,55500.0
8180,31743,0.08097165991902834,87,55500.0
8181,31743,0.08097165991902834,16,55500.0
8182,31743,0.08097165991902834,13,55500.0
8183,31743,0.0508130081300813,1,55500.0
8184,31743,0.0508130081300813,157,55400.0
8185,31743,0.0508130081300813,43,55400.0
8186,31743,0.05002501250625313,18,55400.0
8187,31743,0.05002501250625313,59,55400.0
8188,31743,0.05002501250625313,551,55400.0
8189,31743,0.07137758743754462,83,55400.0
8190,31743,0.07137758743754462,212,55400.0
8191,31743,0.07137758743754462,60,55400.0
8192,31743,0.07137758743754462,22,55400.0
8193,31743,0.07137758743754462,695,55400.0
8194,31743,0.05219206680584551,453,55400.0
8195,31743,0.05219206680584551,55,55400.0
8196,31743,0.05219206680584551,266,55400.0
8197,31743,0.05701254275940707,199,55300.0
8198,31743,0.05701254275940707,222,55300.0
8199,31743,0.05701254275940707,66,55300.0
8200,31743,0.05701254275940707,87,55300.0
8201,31743,0.04880429477794046,3,55300.0
8202,31743,0.04880429477794046,40,55300.0
8203,31743,0.04880429477794046,18,55300.0
8204,31743,0.04859086491739553,33,55300.0
8205,31743,0.04859086491739553,306,55300.0
8206,31743,0.04859086491739553,440,55300.0
8207,31743,0.06858710562414266,503,55300.0
8208,31743,0.06858710562414266,9,55300.0
8209,31743,0.06891798759476224,586,55200.0
8210,31743,0.06891798759476224,26,55200.0
8211,31743,0.09624639076034648,535,55200.0
8212,31743,0.09624639076034648,2349,55200.0
8213,31743,0.10593220338983052,6,55200.0
8214,31743,0.10593220338983052,1182,55200.0
8215,31743,0.09337068160597571,16,55100.0
8216,31743,0.09337068160597571,73,55100.0
8217,31743,0.1858736059479554,49,55100.0
8218,31743,0.1858736059479554,4,55100.0
8219,31743,0.1858736059479554,8,55100.0
8220,31743,0.1858736059479554,674,55100.0
8221,31743,0.12033694344163658,15,55100.0
8222,31743,0.12033694344163658,17,55100.0
8223,31743,0.10604453870625663,26,55000.0
8224,31743,0.10604453870625663,636,55000.0
8225,31743,0.10152284263959391,712,55000.0
8226,31743,0.10152284263959391,73,55000.0
8227,31743,0.10384215991692626,3236,55000.0
8228,31743,0.10384215991692626,288,55000.0
8229,31743,0.09140767824497258,30,55000.0
8230,31743,0.09140767824497258,8,55000.0
8231,31743,0.1020408163265306,253,55000.0
8232,31743,0.1020408163265306,94,55000.0
8233,31743,0.1020408163265306,24,55000.0
8234,31743,0.1020408163265306,45,54900.0
8235,31743,0.1020408163265306,27,54900.0
8236,31743,0.10764262648008613,248,54900.0
8237,31743,0.10764262648008613,217,54900.0
8238,31743,0.10764262648008613,933,54900.0
8239,31743,0.08802816901408451,454,54900.0
8240,31743,0.08802816901408451,6,54900.0
8241,31743,0.08525149190110827,679,54900.0
8242,31743,0.08525149190110827,751,54800.0
8243,31743,0.08695652173913043,125,54800.0
8244,31743,0.08695652173913043,143,54800.0
8245,31743,0.08680555555555555,33,54800.0
8246,31743,0.08680555555555555,246,54800.0
8247,31743,0.08680555555555555,134,54800.0
8248,31743,0.08680555555555555,7,54800.0
8249,31743,0.06430868167202572,42,54800.0
8250,31743,0.06430868167202572,7,54800.0
8251,31743,0.06430868167202572,30,54800.0
8252,31743,0.06430868167202572,6,54800.0
8253,31743,0.06430868167202572,1469,54800.0
8254,31743,0.04885197850512946,4,54800.0
8255,31743,0.04885197850512946,25,54800.0
8256,31743,0.04885197850512946,119,54700.0
8257,31743,0.053022269353128315,47,54700.0
8258,31743,0.053022269353128315,77,54700.0
8259,31743,0.053022269353128315,23,54700.0
8260,31743,0.053022269353128315,725,54700.0
8261,31743,0.05608524957936063,15,54700.0
8262,31743,0.05608524957936063,47,54700.0
8263,31743,0.058997050147492625,2536,54600.0
8264,31743,0.058997050147492625,13,54600.0
8265,31743,0.18518518518518517,19,54600.0
8266,31743,0.18518518518518517,8,54600.0
8267,31743,0.18518518518518517,8,54600.0
8268,31743,0.1402524544179523,50,54600.0
8269,31743,0.1402524544179523,453,54600.0
8270,31743,0.12121212121212122,7,54500.0
8271,31743,0.12121212121212122,102,54500.0
8272,31743,0.1126126126126126,62,54500.0
8273,31743,0.1126126126126126,4,54500.0
8274,31743,0.09950248756218905,20,54500.0
8275,31743,0.09950248756218905,38,54500.0
8276,31743,0.09950248756218905,11,54500.0
8277,31743,0.09970089730807578,35,54500.0
8278,31743,0.09970089730807578,4,54400.0
8279,31743,0.09970089730807578,3,54400.0
8280,31743,0.07830853563038372,3,54400.0
8281,31743,0.07830853563038372,25,54400.0
8282,31743,0.07830853563038372,9,54400.0
8283,31743,0.0639386189258312,47,54400.0
8284,31743,0.0639386189258312,18,54400.0
